blueprint_id;name;category;craft_time_seconds;tiers;version;ingredient_slot;ingredient_name;ingredient_quantity_scu;ingredient_min_quality;ingredient_unit
bp_craft_omc_utility_heavy_legs_01_02_01;Corbel Legs Crush;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_omc_utility_heavy_legs_01_02_01;Corbel Legs Crush;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING WEAVE;Titanium;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_04;Corbel Legs Halcyon;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING;Laranite;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_04;Corbel Legs Halcyon;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_omc_utility_heavy_legs_01_01_04;Corbel Legs Halcyon;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING WEAVE;Titanium;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_16;Corbel Legs Mire;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING;Laranite;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_16;Corbel Legs Mire;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_omc_utility_heavy_legs_01_01_16;Corbel Legs Mire;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING WEAVE;Titanium;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_17;Corbel Legs Patina;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING;Laranite;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_17;Corbel Legs Patina;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_omc_utility_heavy_legs_01_01_17;Corbel Legs Patina;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING WEAVE;Titanium;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_01;Corbel Legs Smolder;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING;Laranite;0.06;;
bp_craft_omc_utility_heavy_legs_01_01_01;Corbel Legs Smolder;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_omc_utility_heavy_legs_01_01_01;Corbel Legs Smolder;Armour / Engineer / Heavy;90;1;LIVE-4.7.0-11592622;CASING WEAVE;Titanium;0.06;;
bp_craft_cds_combat_heavy_backpack_01_01_01;CSP-68H Backpack;Armour / Combat / Heavy;90;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_cds_combat_heavy_backpack_01_01_01;CSP-68H Backpack;Armour / Combat / Heavy;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_combat_light_backpack_01_01_01;CSP-68L Backpack;Armour / Stealth / Light;90;1;LIVE-4.7.0-11592622;CASING;Tin;0.03;;
bp_craft_cds_combat_light_backpack_01_01_01;CSP-68L Backpack;Armour / Stealth / Light;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_cds_combat_medium_backpack_01_01_01;CSP-68M Backpack;Armour / Combat / Medium;90;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.04;;
bp_craft_cds_combat_medium_backpack_01_01_01;CSP-68M Backpack;Armour / Combat / Medium;90;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_ksar_smg_energy_01_black_green01;"Custodian ""Big Boss"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_black_green01;"Custodian ""Big Boss"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_black_green01;"Custodian ""Big Boss"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_white02;"Custodian ""Boneyard"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_white02;"Custodian ""Boneyard"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_white02;"Custodian ""Boneyard"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_red01;"Custodian ""Brimstone"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_red01;"Custodian ""Brimstone"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_red01;"Custodian ""Brimstone"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_tan01;"Custodian ""Desert Shadow"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_tan01;"Custodian ""Desert Shadow"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_tan01;"Custodian ""Desert Shadow"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_gold01;"Custodian ""Executive Edition"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_gold01;"Custodian ""Executive Edition"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_gold01;"Custodian ""Executive Edition"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_black01;"Custodian ""Midnight"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_black01;"Custodian ""Midnight"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_black01;"Custodian ""Midnight"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_black02;"Custodian ""Nightstalker"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_black02;"Custodian ""Nightstalker"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_black02;"Custodian ""Nightstalker"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_firerats01;"Custodian ""Scorched"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_firerats01;"Custodian ""Scorched"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_firerats01;"Custodian ""Scorched"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_green01;"Custodian ""Warhawk"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01_green01;"Custodian ""Warhawk"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01_green01;"Custodian ""Warhawk"" SMG";Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01;Custodian SMG;Weapons / SMG;120;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.03;;
bp_craft_ksar_smg_energy_01;Custodian SMG;Weapons / SMG;120;1;LIVE-4.7.0-11592622;WIRING;Copper;0.01;;
bp_craft_ksar_smg_energy_01;Custodian SMG;Weapons / SMG;120;1;LIVE-4.7.0-11592622;LENSES;Aphorite;2;;
bp_craft_ksar_smg_energy_01_mag;Custodian SMG Magazine (60 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.02;;
bp_craft_ksar_smg_energy_01_mag;Custodian SMG Magazine (60 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;INTERNAL ARRAY;Quartz;0.02;;
bp_craft_none_shotgun_ballistic_01;Deadrig Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Iron;0.04;;
bp_craft_none_shotgun_ballistic_01;Deadrig Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;STOCK;Hephaestanite;0.02;;
bp_craft_none_shotgun_ballistic_01;Deadrig Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;BARREL;Iron;0.02;;
bp_craft_none_shotgun_ballistic_01_mag;Deadrig Shotgun Magazine (8 cap);Ammo / Shotgun;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.01;;
bp_craft_none_shotgun_ballistic_01_mag;Deadrig Shotgun Magazine (8 cap);Ammo / Shotgun;10;1;LIVE-4.7.0-11592622;SHOT;Taranite;0.01;;
bp_craft_gys_undersuit_01_01_01;Deep-Space Undersuit;Armour / Undersuit;90;1;LIVE-4.7.0-11592622;SUIT UNDERLAY;Silicon;0.06;;
bp_craft_slaver_armor_heavy_arms_01_9tails_01;Defiance Arms (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_9tails_01;Defiance Arms (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_arms_01_01_11;Defiance Arms Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_01_11;Defiance Arms Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_arms_01_01_15;Defiance Arms Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_01_15;Defiance Arms Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_arms_01_01_13;Defiance Arms Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_01_13;Defiance Arms Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_arms_01_01_10;Defiance Arms Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_01_10;Defiance Arms Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_arms_01_01_03;Defiance Arms Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_01_03;Defiance Arms Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_arms_01_01_01;Defiance Arms Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_arms_01_01_01;Defiance Arms Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_9tails_01;Defiance Core (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_9tails_01;Defiance Core (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_11;Defiance Core Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_11;Defiance Core Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_15;Defiance Core Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_15;Defiance Core Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_13;Defiance Core Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_13;Defiance Core Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_10;Defiance Core Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_10;Defiance Core Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_14;Defiance Core Scorched;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_14;Defiance Core Scorched;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_03;Defiance Core Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_03;Defiance Core Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_core_01_01_01;Defiance Core Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.07;;
bp_craft_slaver_armor_heavy_core_01_01_01;Defiance Core Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_helmet_01_9tails_01;Defiance Helmet (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_9tails_01;Defiance Helmet (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_helmet_01_01_11;Defiance Helmet Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_01_11;Defiance Helmet Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_helmet_01_01_15;Defiance Helmet Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_01_15;Defiance Helmet Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_helmet_01_01_13;Defiance Helmet Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_01_13;Defiance Helmet Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_helmet_01_01_10;Defiance Helmet Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_01_10;Defiance Helmet Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_helmet_01_01_03;Defiance Helmet Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_01_03;Defiance Helmet Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_helmet_01_01_01;Defiance Helmet Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.05;;
bp_craft_slaver_armor_heavy_helmet_01_01_01;Defiance Helmet Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.01;;
bp_craft_slaver_armor_heavy_legs_01_9tails_01;Defiance Legs (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_9tails_01;Defiance Legs (Modified);Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_legs_01_01_11;Defiance Legs Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_01_11;Defiance Legs Charcoal;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_legs_01_01_15;Defiance Legs Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_01_15;Defiance Legs Desert;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_legs_01_01_13;Defiance Legs Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_01_13;Defiance Legs Firestarter;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_legs_01_01_10;Defiance Legs Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_01_10;Defiance Legs Hailstorm;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_legs_01_01_03;Defiance Legs Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_01_03;Defiance Legs Sunchaser;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_slaver_armor_heavy_legs_01_01_01;Defiance Legs Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;ARMOURED CARAPACE;Ouratite;0.06;;
bp_craft_slaver_armor_heavy_legs_01_01_01;Defiance Legs Tactical;Armour / Combat / Heavy;240;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_klwe_lmg_energy_01;Demeco LMG;Weapons / LMG;240;1;LIVE-4.7.0-11592622;FRAME;Corundum;0.06;;
bp_craft_klwe_lmg_energy_01;Demeco LMG;Weapons / LMG;240;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_klwe_lmg_energy_01;Demeco LMG;Weapons / LMG;240;1;LIVE-4.7.0-11592622;LENSES;Hadanite;1;;
bp_craft_klwe_lmg_energy_01_mag;Demeco LMG Battery (100 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.03;;
bp_craft_klwe_lmg_energy_01_mag;Demeco LMG Battery (100 cap);Ammo / Laser;10;1;LIVE-4.7.0-11592622;INTERNAL ARRAY;Quartz;0.03;;
bp_craft_ksar_shotgun_energy_01_red01;"Devastator ""Brimstone"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_red01;"Devastator ""Brimstone"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_red01;"Devastator ""Brimstone"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_tan01;"Devastator ""Desert Shadow"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_tan01;"Devastator ""Desert Shadow"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_tan01;"Devastator ""Desert Shadow"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_gold01;"Devastator ""Executive Edition"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_gold01;"Devastator ""Executive Edition"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_gold01;"Devastator ""Executive Edition"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_black01;"Devastator ""Midnight"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_black01;"Devastator ""Midnight"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_black01;"Devastator ""Midnight"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_black02;"Devastator ""Nightstalker"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_black02;"Devastator ""Nightstalker"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_black02;"Devastator ""Nightstalker"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_imp01;"Devastator ""Pathfinder"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_imp01;"Devastator ""Pathfinder"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_imp01;"Devastator ""Pathfinder"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_black_purple01;"Devastator ""Rager"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_black_purple01;"Devastator ""Rager"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_black_purple01;"Devastator ""Rager"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_cen01;"Devastator ""Voyager"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_cen01;"Devastator ""Voyager"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_cen01;"Devastator ""Voyager"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_green01;"Devastator ""Warhawk"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01_green01;"Devastator ""Warhawk"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01_green01;"Devastator ""Warhawk"" Shotgun";Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01;Devastator Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;FRAME;Torite;0.04;;
bp_craft_ksar_shotgun_energy_01;Devastator Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;WIRING;Copper;0.02;;
bp_craft_ksar_shotgun_energy_01;Devastator Shotgun;Weapons / Shotgun;150;1;LIVE-4.7.0-11592622;LENSES;Dolivine;2;;
bp_craft_ksar_shotgun_energy_01_mag;Devastator Shotgun Battery (12 cap);Ammo / Plasma;10;1;LIVE-4.7.0-11592622;MAGAZINE;Hephaestanite;0.02;;
bp_craft_ksar_shotgun_energy_01_mag;Devastator Shotgun Battery (12 cap);Ammo / Plasma;10;1;LIVE-4.7.0-11592622;CONDUIT CHANNEL;Copper;0.02;;
bp_craft_srvl_armor_heavy_arms_02_01_01;Dust Devil Armor Arms;Armour / Explorer / Heavy;260;1;LIVE-4.7.0-11592622;SEGMENT PANELLING;Taranite;0.06;;
bp_craft_srvl_armor_heavy_arms_02_01_01;Dust Devil Armor Arms;Armour / Explorer / Heavy;260;1;LIVE-4.7.0-11592622;INSULATIVE LINER;Aslarite;0.02;;
bp_craft_srvl_armor_heavy_arms_02_01_01;Dust Devil Armor Arms;Armour / Explorer / Heavy;260;1;LIVE-4.7.0-11592622;PANEL COVERING;Riccite;0.06;;
